date,name,ticker,open,high,low,close,volume
2020-01-30,S&P500,^GSPC,3256.449951171875,3285.909912109375,3242.800048828125,3283.659912109375,3790350000
2020-01-31,S&P500,^GSPC,3282.330078125,3282.330078125,3214.679931640625,3225.52001953125,4529700000
2020-02-03,S&P500,^GSPC,3235.659912109375,3268.43994140625,3235.659912109375,3248.919921875,3760460000
2020-02-04,S&P500,^GSPC,3280.610107421875,3306.919921875,3280.610107421875,3297.590087890625,3996900000
2020-02-05,S&P500,^GSPC,3324.909912109375,3337.580078125,3313.75,3334.68994140625,4121480000
2020-02-06,S&P500,^GSPC,3344.919921875,3347.9599609375,3334.389892578125,3345.780029296875,3887250000
2020-02-07,S&P500,^GSPC,3335.5400390625,3341.419921875,3322.1201171875,3327.7099609375,3733920000
2020-02-10,S&P500,^GSPC,3318.280029296875,3352.260009765625,3317.77001953125,3352.090087890625,3462730000
2020-02-11,S&P500,^GSPC,3365.8701171875,3375.6298828125,3352.719970703125,3357.75,3762940000
2020-02-12,S&P500,^GSPC,3370.5,3381.469970703125,3369.719970703125,3379.449951171875,3930910000
2020-02-13,S&P500,^GSPC,3365.89990234375,3385.090087890625,3360.52001953125,3373.93994140625,3500890000
2020-02-14,S&P500,^GSPC,3378.080078125,3380.68994140625,3366.14990234375,3380.159912109375,3419700000
2020-02-18,S&P500,^GSPC,3369.0400390625,3375.010009765625,3355.610107421875,3370.2900390625,3750400000
2020-02-19,S&P500,^GSPC,3380.389892578125,3393.52001953125,3378.830078125,3386.14990234375,3614200000
2020-02-20,S&P500,^GSPC,3380.449951171875,3389.14990234375,3341.02001953125,3373.22998046875,4019180000
2020-02-21,S&P500,^GSPC,3360.5,3360.760009765625,3328.449951171875,3337.75,3908780000
2020-02-24,S&P500,^GSPC,3257.610107421875,3259.81005859375,3214.64990234375,3225.889892578125,4851160000
2020-02-25,S&P500,^GSPC,3238.93994140625,3246.989990234375,3118.77001953125,3128.2099609375,5596760000
2020-02-26,S&P500,^GSPC,3139.89990234375,3182.510009765625,3108.989990234375,3116.389892578125,5484650000
2020-02-27,S&P500,^GSPC,3062.5400390625,3097.070068359375,2977.389892578125,2978.760009765625,7064710000
2020-02-28,S&P500,^GSPC,2916.89990234375,2959.719970703125,2855.840087890625,2954.219970703125,8569570000
2020-03-02,S&P500,^GSPC,2974.280029296875,3090.9599609375,2945.18994140625,3090.22998046875,6381330000
2020-03-03,S&P500,^GSPC,3096.4599609375,3136.719970703125,2976.6298828125,3003.3701171875,6376510000
2020-03-04,S&P500,^GSPC,3045.75,3130.969970703125,3034.3798828125,3130.1201171875,5073020000
2020-03-05,S&P500,^GSPC,3075.699951171875,3083.0400390625,2999.830078125,3023.93994140625,5579290000
2020-03-06,S&P500,^GSPC,2954.199951171875,2985.929931640625,2901.5400390625,2972.3701171875,6555240000
2020-03-09,S&P500,^GSPC,2863.889892578125,2863.889892578125,2734.429931640625,2746.56005859375,8441290000
2020-03-10,S&P500,^GSPC,2813.47998046875,2882.590087890625,2734.0,2882.22998046875,7642040000
2020-03-11,S&P500,^GSPC,2825.60009765625,2825.60009765625,2707.219970703125,2741.3798828125,7431200000
2020-03-12,S&P500,^GSPC,2630.860107421875,2660.949951171875,2478.860107421875,2480.639892578125,8850810000
2020-03-13,S&P500,^GSPC,2569.989990234375,2711.330078125,2492.3701171875,2711.02001953125,8299070000
2020-03-16,S&P500,^GSPC,2508.590087890625,2562.97998046875,2380.93994140625,2386.1298828125,7805450000
2020-03-17,S&P500,^GSPC,2425.659912109375,2553.929931640625,2367.0400390625,2529.18994140625,8370250000
2020-03-18,S&P500,^GSPC,2436.5,2453.570068359375,2280.52001953125,2398.10009765625,8799300000
2020-03-19,S&P500,^GSPC,2393.47998046875,2466.969970703125,2319.780029296875,2409.389892578125,7956100000
2020-03-20,S&P500,^GSPC,2431.93994140625,2453.010009765625,2295.56005859375,2304.919921875,9053950000
2020-03-23,S&P500,^GSPC,2290.7099609375,2300.72998046875,2191.860107421875,2237.39990234375,7411380000
2020-03-24,S&P500,^GSPC,2344.43994140625,2449.7099609375,2344.43994140625,2447.330078125,7563150000
2020-03-25,S&P500,^GSPC,2457.77001953125,2571.419921875,2407.530029296875,2475.56005859375,8300010000
2020-03-26,S&P500,^GSPC,2501.2900390625,2637.010009765625,2500.719970703125,2630.070068359375,7766990000
2020-03-27,S&P500,^GSPC,2555.8701171875,2615.909912109375,2520.02001953125,2541.469970703125,6201670000
2020-03-30,S&P500,^GSPC,2558.97998046875,2631.800048828125,2545.280029296875,2626.64990234375,5751120000
2020-03-31,S&P500,^GSPC,2614.68994140625,2641.389892578125,2571.14990234375,2584.590087890625,6576210000
2020-04-01,S&P500,^GSPC,2498.080078125,2522.75,2447.489990234375,2470.5,5964000000
2020-04-02,S&P500,^GSPC,2458.5400390625,2533.219970703125,2455.7900390625,2526.89990234375,6464190000
2020-04-03,S&P500,^GSPC,2514.919921875,2538.179931640625,2459.9599609375,2488.64990234375,6096970000
2020-04-06,S&P500,^GSPC,2578.280029296875,2676.85009765625,2574.570068359375,2663.679931640625,6403840000
2020-04-07,S&P500,^GSPC,2738.64990234375,2756.889892578125,2657.669921875,2659.409912109375,7050410000
2020-04-08,S&P500,^GSPC,2685.0,2760.75,2663.300048828125,2749.97998046875,5875710000
2020-04-09,S&P500,^GSPC,2776.989990234375,2818.570068359375,2762.360107421875,2789.820068359375,7899550000
2020-04-13,S&P500,^GSPC,2782.4599609375,2782.4599609375,2721.169921875,2761.6298828125,5319530000
2020-04-14,S&P500,^GSPC,2805.10009765625,2851.85009765625,2805.10009765625,2846.06005859375,5615730000
2020-04-15,S&P500,^GSPC,2795.639892578125,2801.8798828125,2761.5400390625,2783.360107421875,5208000000
2020-04-16,S&P500,^GSPC,2799.340087890625,2806.510009765625,2764.320068359375,2799.550048828125,5228810000
2020-04-17,S&P500,^GSPC,2842.429931640625,2879.219970703125,2830.8798828125,2874.56005859375,5804810000
2020-04-20,S&P500,^GSPC,2845.6201171875,2868.97998046875,2820.429931640625,2823.159912109375,5228630000
2020-04-21,S&P500,^GSPC,2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,5121010000
2020-04-22,S&P500,^GSPC,2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,5084920000
2020-04-23,S&P500,^GSPC,2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,5773530000
2020-04-24,S&P500,^GSPC,2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,5382810000
2020-04-27,S&P500,^GSPC,2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,5203930000
2020-04-28,S&P500,^GSPC,2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,5691160000
2020-04-29,S&P500,^GSPC,2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,6645640000
2020-04-30,S&P500,^GSPC,2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,6544980000
2020-05-01,S&P500,^GSPC,2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,4759810000
2020-05-04,S&P500,^GSPC,2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,4735930000
2020-05-05,S&P500,^GSPC,2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,5140290000
2020-05-06,S&P500,^GSPC,2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,4892570000
2020-05-07,S&P500,^GSPC,2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,5178790000
2020-05-08,S&P500,^GSPC,2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,4876030000
2020-05-11,S&P500,^GSPC,2915.4599609375,2944.25,2903.43994140625,2930.18994140625,4819730000
2020-05-12,S&P500,^GSPC,2939.5,2945.820068359375,2869.590087890625,2870.1201171875,5119630000
2020-05-13,S&P500,^GSPC,2865.860107421875,2874.139892578125,2793.14990234375,2820.0,6151650000
2020-05-14,S&P500,^GSPC,2794.5400390625,2852.800048828125,2766.639892578125,2852.5,5651130000
2020-05-15,S&P500,^GSPC,2829.949951171875,2865.010009765625,2816.780029296875,2863.699951171875,5507700000
2020-05-18,S&P500,^GSPC,2913.860107421875,2968.090087890625,2913.860107421875,2953.909912109375,6373670000
2020-05-19,S&P500,^GSPC,2948.590087890625,2964.2099609375,2922.35009765625,2922.93994140625,4984330000
2020-05-20,S&P500,^GSPC,2953.6298828125,2980.2900390625,2953.6298828125,2971.610107421875,5005380000
2020-05-21,S&P500,^GSPC,2969.949951171875,2978.5,2938.570068359375,2948.510009765625,4976620000
2020-05-22,S&P500,^GSPC,2948.050048828125,2956.760009765625,2933.590087890625,2955.449951171875,3970860000
2020-05-26,S&P500,^GSPC,3004.080078125,3021.719970703125,2988.169921875,2991.77001953125,5848500000
2020-05-27,S&P500,^GSPC,3015.64990234375,3036.25,2969.75,3036.1298828125,6398000000
2020-05-28,S&P500,^GSPC,3046.610107421875,3068.669921875,3023.39990234375,3029.72998046875,5447020000
2020-05-29,S&P500,^GSPC,3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,7297550000
2020-06-01,S&P500,^GSPC,3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,4684170000
2020-06-02,S&P500,^GSPC,3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,5197150000
2020-06-03,S&P500,^GSPC,3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,6005560000
2020-06-04,S&P500,^GSPC,3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,6451290000
2020-06-05,S&P500,^GSPC,3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,8639300000
2020-06-08,S&P500,^GSPC,3199.919921875,3233.1298828125,3196.0,3232.389892578125,8498300000
2020-06-09,S&P500,^GSPC,3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,6410930000
2020-06-10,S&P500,^GSPC,3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,6598870000
2020-06-11,S&P500,^GSPC,3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,7037320000
2020-06-12,S&P500,^GSPC,3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,5845330000
2020-06-15,S&P500,^GSPC,2993.760009765625,3079.760009765625,2965.659912109375,3066.590087890625,5757480000
2020-06-16,S&P500,^GSPC,3131.0,3153.449951171875,3076.06005859375,3124.739990234375,5845810000
2020-06-17,S&P500,^GSPC,3136.1298828125,3141.159912109375,3108.030029296875,3113.489990234375,4560450000
2020-06-18,S&P500,^GSPC,3101.639892578125,3120.0,3093.510009765625,3115.340087890625,4448690000
2020-06-19,S&P500,^GSPC,3140.2900390625,3155.530029296875,3083.110107421875,3097.739990234375,8346650000
2020-06-22,S&P500,^GSPC,3094.419921875,3120.919921875,3079.389892578125,3117.860107421875,4686690000
2020-06-23,S&P500,^GSPC,3138.699951171875,3154.89990234375,3127.1201171875,3131.2900390625,4711850000
2020-06-24,S&P500,^GSPC,3114.39990234375,3115.010009765625,3032.1298828125,3050.330078125,5597680000
2020-06-25,S&P500,^GSPC,3046.60009765625,3086.25,3024.010009765625,3083.760009765625,4847690000
2020-06-26,S&P500,^GSPC,3073.199951171875,3073.72998046875,3004.6298828125,3009.050048828125,8107850000
2020-06-29,S&P500,^GSPC,3018.590087890625,3053.889892578125,2999.739990234375,3053.239990234375,4473970000
2020-06-30,S&P500,^GSPC,3050.199951171875,3111.510009765625,3047.830078125,3100.2900390625,4705850000
2020-07-01,S&P500,^GSPC,3105.919921875,3128.43994140625,3101.169921875,3115.860107421875,4449230000
2020-07-02,S&P500,^GSPC,3143.639892578125,3165.81005859375,3124.52001953125,3130.010009765625,4197720000
2020-07-06,S&P500,^GSPC,3155.2900390625,3182.590087890625,3155.2900390625,3179.719970703125,4759160000
2020-07-07,S&P500,^GSPC,3166.43994140625,3184.14990234375,3142.929931640625,3145.320068359375,4571330000
2020-07-08,S&P500,^GSPC,3153.070068359375,3171.800048828125,3136.530029296875,3169.93994140625,4937310000
2020-07-09,S&P500,^GSPC,3176.169921875,3179.780029296875,3115.699951171875,3152.050048828125,4843650000
2020-07-10,S&P500,^GSPC,3152.469970703125,3186.820068359375,3136.219970703125,3185.0400390625,4524190000
2020-07-13,S&P500,^GSPC,3205.080078125,3235.320068359375,3149.429931640625,3155.219970703125,4902440000
2020-07-14,S&P500,^GSPC,3141.110107421875,3200.949951171875,3127.659912109375,3197.52001953125,4507140000
2020-07-15,S&P500,^GSPC,3225.97998046875,3238.280029296875,3200.760009765625,3226.56005859375,4686830000
2020-07-16,S&P500,^GSPC,3208.360107421875,3220.389892578125,3198.590087890625,3215.570068359375,3972860000
2020-07-17,S&P500,^GSPC,3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,4012850000
2020-07-20,S&P500,^GSPC,3224.2900390625,3258.610107421875,3215.159912109375,3251.840087890625,3979340000
2020-07-21,S&P500,^GSPC,3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,4556610000
2020-07-22,S&P500,^GSPC,3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,4267160000
2020-07-23,S&P500,^GSPC,3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,4296760000
2020-07-24,S&P500,^GSPC,3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3689410000
2020-07-27,S&P500,^GSPC,3219.840087890625,3241.429931640625,3214.25,3239.409912109375,3970310000
2020-07-28,S&P500,^GSPC,3234.27001953125,3243.719970703125,3216.169921875,3218.43994140625,4053180000
2020-07-29,S&P500,^GSPC,3227.219970703125,3264.739990234375,3227.219970703125,3258.43994140625,4478200000
2020-07-30,S&P500,^GSPC,3231.760009765625,3250.919921875,3204.1298828125,3246.219970703125,4264920000
2020-07-31,S&P500,^GSPC,3270.449951171875,3272.169921875,3220.260009765625,3271.1201171875,5007530000
2020-08-03,S&P500,^GSPC,3288.260009765625,3302.72998046875,3284.530029296875,3294.610107421875,4438940000
2020-08-04,S&P500,^GSPC,3289.919921875,3306.840087890625,3286.3701171875,3306.510009765625,4414380000
2020-08-05,S&P500,^GSPC,3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,4535060000
2020-08-06,S&P500,^GSPC,3323.169921875,3351.030029296875,3318.139892578125,3349.159912109375,4278930000
2020-08-07,S&P500,^GSPC,3340.050048828125,3352.5400390625,3328.719970703125,3351.280029296875,4110030000
2020-08-10,S&P500,^GSPC,3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,4327920000
2020-08-11,S&P500,^GSPC,3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,4880540000
2020-08-12,S&P500,^GSPC,3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3772250000
2020-08-13,S&P500,^GSPC,3372.949951171875,3387.239990234375,3363.35009765625,3373.429931640625,3438730000
2020-08-14,S&P500,^GSPC,3368.659912109375,3378.510009765625,3361.639892578125,3372.85009765625,3200060000
2020-08-17,S&P500,^GSPC,3380.860107421875,3387.590087890625,3379.219970703125,3381.989990234375,3460330000
2020-08-18,S&P500,^GSPC,3387.0400390625,3395.06005859375,3370.14990234375,3389.780029296875,3669550000
2020-08-19,S&P500,^GSPC,3392.510009765625,3399.5400390625,3369.659912109375,3374.85009765625,3679480000
2020-08-20,S&P500,^GSPC,3360.47998046875,3390.800048828125,3354.68994140625,3385.510009765625,3431040000
2020-08-21,S&P500,^GSPC,3386.010009765625,3399.9599609375,3379.31005859375,3397.159912109375,3505010000
2020-08-24,S&P500,^GSPC,3418.090087890625,3432.090087890625,3413.1298828125,3431.280029296875,3743410000
2020-08-25,S&P500,^GSPC,3435.949951171875,3444.2099609375,3425.840087890625,3443.6201171875,3627650000
2020-08-26,S&P500,^GSPC,3449.969970703125,3481.070068359375,3444.14990234375,3478.72998046875,3780530000
2020-08-27,S&P500,^GSPC,3485.139892578125,3501.3798828125,3468.35009765625,3484.550048828125,3955890000
2020-08-28,S&P500,^GSPC,3494.68994140625,3509.22998046875,3484.320068359375,3508.010009765625,3868510000
2020-08-31,S&P500,^GSPC,3509.72998046875,3514.77001953125,3493.25,3500.31005859375,4348280000
2020-09-01,S&P500,^GSPC,3507.43994140625,3528.030029296875,3494.60009765625,3526.64990234375,4101490000
2020-09-02,S&P500,^GSPC,3543.760009765625,3588.110107421875,3535.22998046875,3580.840087890625,4295640000
2020-09-03,S&P500,^GSPC,3564.739990234375,3564.85009765625,3427.409912109375,3455.06005859375,4911830000
2020-09-04,S&P500,^GSPC,3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,4438720000
2020-09-08,S&P500,^GSPC,3371.8798828125,3379.969970703125,3329.27001953125,3331.840087890625,4694330000
2020-09-09,S&P500,^GSPC,3369.820068359375,3424.77001953125,3366.840087890625,3398.9599609375,3932520000
2020-09-10,S&P500,^GSPC,3412.56005859375,3425.550048828125,3329.25,3339.18994140625,4208630000
2020-09-11,S&P500,^GSPC,3352.699951171875,3368.949951171875,3310.469970703125,3340.969970703125,3710090000
2020-09-14,S&P500,^GSPC,3363.56005859375,3402.929931640625,3363.56005859375,3383.5400390625,3839580000
2020-09-15,S&P500,^GSPC,3407.72998046875,3419.47998046875,3389.25,3401.199951171875,4057190000
2020-09-16,S&P500,^GSPC,3411.22998046875,3428.919921875,3384.449951171875,3385.489990234375,4718900000
2020-09-17,S&P500,^GSPC,3346.860107421875,3375.169921875,3328.820068359375,3357.010009765625,4379840000
2020-09-18,S&P500,^GSPC,3357.3798828125,3362.27001953125,3292.39990234375,3319.469970703125,7076400000
2020-09-21,S&P500,^GSPC,3285.570068359375,3285.570068359375,3229.10009765625,3281.06005859375,4836070000
2020-09-22,S&P500,^GSPC,3295.75,3320.31005859375,3270.949951171875,3315.570068359375,3974510000
2020-09-23,S&P500,^GSPC,3320.110107421875,3323.35009765625,3232.570068359375,3236.919921875,4378650000
2020-09-24,S&P500,^GSPC,3226.139892578125,3278.699951171875,3209.449951171875,3246.590087890625,4601920000
2020-09-25,S&P500,^GSPC,3236.659912109375,3306.8798828125,3228.43994140625,3298.4599609375,3803330000
2020-09-28,S&P500,^GSPC,3333.89990234375,3360.739990234375,3332.909912109375,3351.60009765625,3950910000
2020-09-29,S&P500,^GSPC,3350.919921875,3357.919921875,3327.5400390625,3335.469970703125,3661590000
2020-09-30,S&P500,^GSPC,3341.2099609375,3393.56005859375,3340.469970703125,3363.0,4738640000
2020-10-01,S&P500,^GSPC,3385.8701171875,3397.179931640625,3361.389892578125,3380.800048828125,4076340000
2020-10-02,S&P500,^GSPC,3338.93994140625,3369.10009765625,3323.68994140625,3348.419921875,3975180000
2020-10-05,S&P500,^GSPC,3367.27001953125,3409.570068359375,3367.27001953125,3408.60009765625,3692720000
2020-10-06,S&P500,^GSPC,3408.739990234375,3431.56005859375,3354.5400390625,3360.969970703125,4453390000
2020-10-07,S&P500,^GSPC,3384.56005859375,3426.260009765625,3384.56005859375,3419.43994140625,3814750000
2020-10-08,S&P500,^GSPC,3434.280029296875,3447.280029296875,3428.14990234375,3446.830078125,3867640000
2020-10-09,S&P500,^GSPC,3459.669921875,3482.340087890625,3458.070068359375,3477.139892578125,3944090000
2020-10-12,S&P500,^GSPC,3500.02001953125,3549.85009765625,3499.610107421875,3534.219970703125,3435760000
2020-10-13,S&P500,^GSPC,3534.010009765625,3534.010009765625,3500.860107421875,3511.929931640625,3611100000
2020-10-14,S&P500,^GSPC,3515.469970703125,3527.93994140625,3480.550048828125,3488.669921875,3858510000
2020-10-15,S&P500,^GSPC,3453.719970703125,3489.080078125,3440.889892578125,3483.340087890625,3724550000
2020-10-16,S&P500,^GSPC,3493.5,3515.760009765625,3480.449951171875,3483.81005859375,4688030000
2020-10-19,S&P500,^GSPC,3493.659912109375,3502.419921875,3419.929931640625,3426.919921875,4091080000
2020-10-20,S&P500,^GSPC,3439.3798828125,3476.929931640625,3435.64990234375,3443.1201171875,3917850000
2020-10-21,S&P500,^GSPC,3439.909912109375,3464.860107421875,3433.06005859375,3435.56005859375,4103960000
2020-10-22,S&P500,^GSPC,3438.5,3460.530029296875,3415.340087890625,3453.489990234375,4172060000
2020-10-23,S&P500,^GSPC,3464.89990234375,3466.4599609375,3440.449951171875,3465.389892578125,3651600000
2020-10-26,S&P500,^GSPC,3441.419921875,3441.419921875,3364.860107421875,3400.969970703125,4002210000
2020-10-27,S&P500,^GSPC,3403.14990234375,3409.510009765625,3388.7099609375,3390.679931640625,3962400000
2020-10-28,S&P500,^GSPC,3342.47998046875,3342.47998046875,3268.889892578125,3271.030029296875,5139970000
2020-10-29,S&P500,^GSPC,3277.169921875,3341.050048828125,3259.820068359375,3310.110107421875,4911860000
2020-10-30,S&P500,^GSPC,3293.590087890625,3304.929931640625,3233.93994140625,3269.9599609375,4843930000
2020-11-02,S&P500,^GSPC,3296.199951171875,3330.139892578125,3279.739990234375,3310.239990234375,4314690000
2020-11-03,S&P500,^GSPC,3336.25,3389.489990234375,3336.25,3369.159912109375,4241380000
2020-11-04,S&P500,^GSPC,3406.4599609375,3486.25,3405.169921875,3443.43994140625,4790400000
2020-11-05,S&P500,^GSPC,3485.739990234375,3529.050048828125,3485.739990234375,3510.449951171875,4858150000
2020-11-06,S&P500,^GSPC,3508.340087890625,3521.580078125,3484.340087890625,3509.43994140625,4842460000
2020-11-09,S&P500,^GSPC,3583.0400390625,3645.989990234375,3547.47998046875,3550.5,8570510000
2020-11-10,S&P500,^GSPC,3543.260009765625,3557.219970703125,3511.909912109375,3545.530029296875,6037470000
2020-11-11,S&P500,^GSPC,3563.219970703125,3581.159912109375,3557.0,3572.659912109375,4635560000
2020-11-12,S&P500,^GSPC,3562.669921875,3569.02001953125,3518.580078125,3537.010009765625,4909660000
2020-11-13,S&P500,^GSPC,3552.570068359375,3593.659912109375,3552.570068359375,3585.14990234375,4719580000
2020-11-16,S&P500,^GSPC,3600.159912109375,3628.510009765625,3600.159912109375,3626.909912109375,5295510000
2020-11-17,S&P500,^GSPC,3610.31005859375,3623.110107421875,3588.679931640625,3609.530029296875,4812180000
2020-11-18,S&P500,^GSPC,3612.090087890625,3619.090087890625,3567.330078125,3567.7900390625,5284810000
2020-11-19,S&P500,^GSPC,3559.409912109375,3585.219970703125,3543.840087890625,3581.8701171875,4363370000
2020-11-20,S&P500,^GSPC,3579.31005859375,3581.22998046875,3556.85009765625,3557.5400390625,4236370000
2020-11-23,S&P500,^GSPC,3566.820068359375,3589.81005859375,3552.77001953125,3577.590087890625,5057550000
2020-11-24,S&P500,^GSPC,3594.52001953125,3642.31005859375,3594.52001953125,3635.409912109375,6280290000
2020-11-25,S&P500,^GSPC,3635.5,3635.5,3617.760009765625,3629.64990234375,4910440000
2020-11-27,S&P500,^GSPC,3638.550048828125,3644.31005859375,3629.330078125,3638.35009765625,2778390000
2020-11-30,S&P500,^GSPC,3634.179931640625,3634.179931640625,3594.389892578125,3621.6298828125,6308410000
2020-12-01,S&P500,^GSPC,3645.8701171875,3678.449951171875,3645.8701171875,3662.449951171875,5418480000
2020-12-02,S&P500,^GSPC,3653.780029296875,3670.9599609375,3644.840087890625,3669.010009765625,5041250000
2020-12-03,S&P500,^GSPC,3668.280029296875,3682.72998046875,3657.169921875,3666.719970703125,5065340000
2020-12-04,S&P500,^GSPC,3670.93994140625,3699.199951171875,3670.93994140625,3699.1201171875,5099620000
2020-12-07,S&P500,^GSPC,3694.72998046875,3697.409912109375,3678.8798828125,3691.9599609375,4804500000
2020-12-08,S&P500,^GSPC,3683.050048828125,3708.449951171875,3678.830078125,3702.25,4584390000
2020-12-09,S&P500,^GSPC,3705.97998046875,3712.389892578125,3660.5400390625,3672.820068359375,5232800000
2020-12-10,S&P500,^GSPC,3659.1298828125,3678.489990234375,3645.179931640625,3668.10009765625,4658480000
2020-12-11,S&P500,^GSPC,3656.080078125,3665.909912109375,3633.39990234375,3663.4599609375,4375470000
2020-12-14,S&P500,^GSPC,3675.27001953125,3697.610107421875,3645.840087890625,3647.489990234375,4623850000
2020-12-15,S&P500,^GSPC,3666.409912109375,3695.2900390625,3659.6201171875,3694.6201171875,4387080000
2020-12-16,S&P500,^GSPC,3696.25,3711.27001953125,3688.570068359375,3701.169921875,4067040000
2020-12-17,S&P500,^GSPC,3713.64990234375,3725.1201171875,3710.8701171875,3722.47998046875,4192810000
2020-12-18,S&P500,^GSPC,3722.389892578125,3726.699951171875,3685.840087890625,3709.409912109375,7097100000
2020-12-21,S&P500,^GSPC,3684.280029296875,3702.89990234375,3636.47998046875,3694.919921875,4748580000
2020-12-22,S&P500,^GSPC,3698.080078125,3698.260009765625,3676.159912109375,3687.260009765625,4053310000
2020-12-23,S&P500,^GSPC,3693.419921875,3711.239990234375,3689.280029296875,3690.010009765625,3779160000
2020-12-24,S&P500,^GSPC,3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,1883780000
2020-12-28,S&P500,^GSPC,3723.030029296875,3740.510009765625,3723.030029296875,3735.360107421875,3535460000
2020-12-29,S&P500,^GSPC,3750.010009765625,3756.1201171875,3723.31005859375,3727.0400390625,3393290000
2020-12-30,S&P500,^GSPC,3736.18994140625,3744.6298828125,3730.2099609375,3732.0400390625,3154850000
2020-12-31,S&P500,^GSPC,3733.27001953125,3760.199951171875,3726.8798828125,3756.070068359375,3179040000
2021-01-04,S&P500,^GSPC,3764.610107421875,3769.989990234375,3662.7099609375,3700.64990234375,5015000000
2021-01-05,S&P500,^GSPC,3698.02001953125,3737.830078125,3695.070068359375,3726.860107421875,4591020000
2021-01-06,S&P500,^GSPC,3712.199951171875,3783.0400390625,3705.340087890625,3748.139892578125,6064110000
2021-01-07,S&P500,^GSPC,3764.7099609375,3811.550048828125,3764.7099609375,3803.7900390625,5099160000
